Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"dynxpath2 = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dEnd + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dEnd + ""'])]""",Chrome 74.0.3729.131,,2019-05-08 10:26:26,2019-05-08 10:26:26,0.016s,PASSED
to2 = new com.kms.katalon.core.testobject.TestObject(eldia2),Chrome 74.0.3729.131,,2019-05-08 10:26:26,2019-05-08 10:26:26,0.015s,PASSED
"to2.addProperty(""xpath"", EQUALS, dynxpath2)",Chrome 74.0.3729.131,,2019-05-08 10:26:26,2019-05-08 10:26:26,0.000s,PASSED
click(to2),Chrome 74.0.3729.131,,2019-05-08 10:26:26,2019-05-08 10:26:26,0.171s,PASSED
"selectOptionByValue(findTestObject(""homepage/select_rooms""), numRooms, false, CONTINUE_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-08 10:26:26,2019-05-08 10:26:26,0.077s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-08 10:26:26,2019-05-08 10:26:27,1.002s,PASSED
"tadults = adults.split("","")",Chrome 74.0.3729.131,,2019-05-08 10:26:27,2019-05-08 10:26:27,0.000s,PASSED
"tchildren = children.split("","")",Chrome 74.0.3729.131,,2019-05-08 10:26:27,2019-05-08 10:26:27,0.001s,PASSED
"tchildages = childrenages.split("","")",Chrome 74.0.3729.131,,2019-05-08 10:26:27,2019-05-08 10:26:27,0.000s,PASSED
tnumrooms = Integer.parseInt(numRooms),Chrome 74.0.3729.131,,2019-05-08 10:26:27,2019-05-08 10:26:27,0.001s,PASSED
curchild = 0,Chrome 74.0.3729.131,,2019-05-08 10:26:27,2019-05-08 10:26:27,0.001s,PASSED
"for ([i = 1, i <= tnumrooms, (i++)])",Chrome 74.0.3729.131,,2019-05-08 10:26:27,2019-05-08 10:26:30,2.543s,PASSED
"click(findTestObject(""homepage/button_Search""))",Chrome 74.0.3729.131,,2019-05-08 10:26:30,2019-05-08 10:26:30,0.127s,PASSED
waitForPageLoad(10),Chrome 74.0.3729.131,,2019-05-08 10:26:30,2019-05-08 10:26:33,2.827s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-08 10:26:33,2019-05-08 10:26:38,5.002s,PASSED
closeBrowser(),Chrome 74.0.3729.131,,2019-05-08 10:26:38,2019-05-08 10:26:38,0.719s,PASSED
